x0,Error,beta,phi,sigmaz0,deltaY,y,y1,y2,h1,h2,h3,beta1,beta2,x1,sumN,Vges,Vuncr,Vfpz,Vai,Vda,Fcc,Fct,Ffpz,FaiPa,FaiOr,Fs,rel_beta,rel_phi,rel_sigma,rel_deltaY,relN,beta_calc,phi_calc,sigmaz0_calc,deltaY_calc,wfpz,wbot0,wreinf,deltabot,deltak,epsilons,epsiloncr,epsilontop,tau0,sigmax0,sigma1
150.0,0.00021552007423003054,1.5221023614612479,0.00017339943102979071,0.06394899481116126,31.779328536373228,32.70311770886077,9.810935312658232,22.89218239620254,0.17125051288899298,0.39958453007431693,0.5708350429633099,1.5533430342749532,1.5533430342749532,117.29638946899527,409.4476332203576,19918.290990753583,19644.39759395643,115.27515900919124,75.74232600481102,82.87591178315012,79613.79407903827,48682.748731286076,6605.115427688457,75.75520873149392,0.07705765215461344,24737.78270096475,0.0002028841751062771,5.1896038695264934e-06,-7.08402261466734e-05,1.5544911023512853e-05,0.0051429232579202275,1.5225169708931212,0.00017328963019329748,0.0637410526283144,31.703610531004728,0.022023430205365593,0.022023430205365593,0.02599099171902028,0.0003547400996792095,9.891928014460802e-05,0.00012377830728092676,9.679115461649318e-05,-0.0001237776649238779,0.12332907427576287,2.594002943722017,2.6
